"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,6.26585950039682,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,4.48074108557248,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,4.92454354292746,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,4.43893184574638,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,7.51358008079307,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,0.812957254446386,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,2.25916580080151,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,4.06657587897792,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.76226210296604,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.51487451459934,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.59066298882582,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.75379162735034,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.24234028518922,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.53457382137937,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.67389655533408,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,2.75649654493924,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.93928652655687,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,4.02596500436095,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.18707104433314,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.30134754547413,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,1.27477446401325,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.706331772455686,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.971685739912204,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.94433230786364,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.47583935002645,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.38300030360808,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.537288023411765,,
"CPALTT01","Consumer prices: all items","KOR","Korea","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.49833333333335,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,3.58810441540534,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.19476040658278,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.86769787673627,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,1.18386104012053,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.36751139623727,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.95856626046439,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.02519420771158,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.15076774425885,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.66382233829702,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.0740887324166,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,2.04984042933296,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,2.22568081831823,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.48769271187972,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.66631494577073,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.31245861786127,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.40187963025567,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,0.368041997888905,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,2.27367911621544,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.4106834106834,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.66284165508018,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.73403963519167,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,0.628543985440706,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.474743161437791,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.290833333333307,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.73079959118898,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.52819524307371,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.74332075653843,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.819957302127007,,
"CPALTT01","Consumer prices: all items","LUX","Luxembourg","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.52692009066167,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,9.7514603718723,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,6.96581325607854,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,34.9992633008785,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,34.3783842740772,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,20.6256276072657,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,15.9283923627682,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,16.5856192056458,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,9.4915599272956,,
"CPALTT01","Consumer prices: all items","MEX","Mexico","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,6.36773668462784,,
